,commercial_area_name,commercial_area_code,week,floating_population,total_sales,total_customers
396,창동역 2번,3110409,MONDAY,298825.0,2853713918,99346.0
397,방학역 2번,3110410,MONDAY,358718.0,3835361801,189387.0
398,도봉역 3번,3110411,MONDAY,358663.0,523282983,19446.0
399,창동중학교,3110412,MONDAY,86462.0,464745523,11160.0
400,누원고등학교,3110413,MONDAY,47810.0,455900404,41153.0
401,수락산역 4번,3110415,MONDAY,1058507.0,11421246879,629134.0
402,노원초등학교,3110416,MONDAY,491436.0,3793707206,121361.0
403,월계역 3번,3110417,MONDAY,214662.0,354496178,36724.0
404,광운대학교 남단,3110418,MONDAY,533378.0,472343895,26610.0
405,수락산디자인거리,3110419,MONDAY,467300.0,6437838149,320969.0
406,광운대역 1번,3110420,MONDAY,265936.0,2287413414,164567.0
407,석계역 1번,3110421,MONDAY,201384.0,4771212718,239597.0
408,노원역 9번,3110422,MONDAY,466793.0,1127577693,6799.0
409,석계역 2번,3110423,MONDAY,165122.0,870330567,40240.0
410,상계초등학교,3110424,MONDAY,1285483.0,5043534671,140185.0
411,계상초등학교,3110425,MONDAY,390944.0,1823351713,105928.0
412,상계2동주민센터,3110426,MONDAY,883234.0,660922999,26227.0
413,상계5동주민센터,3110428,MONDAY,1888579.0,4579066101,200506.0
414,공릉동 국수거리,3110429,MONDAY,1075088.0,8033835635,305730.0
415,중계초등학교,3110430,MONDAY,48667.0,9966171970,307132.0
416,상계역,3110431,MONDAY,265808.0,10156702256,516301.0
417,대진고등학교,3110432,MONDAY,214945.0,1196388712,35352.0
418,공릉역 2번,3110433,MONDAY,815933.0,328839730,18267.0
419,태릉입구역 4번,3110434,MONDAY,274224.0,207659287,12344.0
420,서울과학기술대,3110435,MONDAY,64191.0,1153070331,90453.0
421,상계제일중학교,3110436,MONDAY,273782.0,1478393088,60239.0
422,당고개역 2번,3110437,MONDAY,782062.0,763653602,33902.0
423,경춘선숲길 우측,3110438,MONDAY,915399.0,8863683564,345070.0
424,당고개역 5번,3110439,MONDAY,508772.0,862675850,131241.0
425,상계3동4동주민센터,3110440,MONDAY,129893.0,902771,20.0
426,영신여고,3110441,MONDAY,368330.0,2091025459,149933.0
427,화랑대철도공원,3110442,MONDAY,67614.0,270994068,18626.0
428,수색성당,3110444,MONDAY,114268.0,238226322,3411.0
429,내를건너서숲으로도서관,3110446,MONDAY,68165.0,138113796,3102.0
430,구산초등학교,3110447,MONDAY,244212.0,75660969,2013.0
431,상신초등학교입구,3110448,MONDAY,211610.0,496060759,32578.0
432,증산역 3번,3110449,MONDAY,536444.0,3273386848,91797.0
433,시립서북병원,3110450,MONDAY,951273.0,3418295641,266298.0
434,증산역 4번,3110451,MONDAY,493659.0,2094459615,116339.0
435,새절역 3번,3110452,MONDAY,399826.0,832336367,44675.0
436,신사1동주민센터,3110453,MONDAY,618409.0,2501681976,157517.0
437,선정중학교,3110454,MONDAY,763113.0,858189898,70931.0
438,역촌노인복지관,3110455,MONDAY,873747.0,2950012268,174091.0
439,구산보건지소,3110456,MONDAY,881745.0,1519975583,95303.0
440,예일여고,3110457,MONDAY,389837.0,824049814,56501.0
441,선일여고,3110458,MONDAY,498274.0,1723253817,120029.0
442,응암역 2번,3110459,MONDAY,698420.0,1131737328,35525.0
443,구산역 4번,3110460,MONDAY,791119.0,6711658863,339603.0
444,새절역 2번,3110461,MONDAY,138567.0,365757580,12106.0
445,갈현건영아파트,3110462,MONDAY,347717.0,444239949,44896.0
446,응암3동주민센터,3110463,MONDAY,407764.0,3083041833,107252.0
447,연신내역 5번,3110464,MONDAY,291315.0,2185473252,30564.0
448,연신내역 7번,3110465,MONDAY,760893.0,2078932932,89675.0
449,구산역 2번,3110466,MONDAY,540385.0,732013927,42017.0
450,은평요양병원,3110467,MONDAY,248505.0,3414771322,181187.0
451,응암역 3번,3110468,MONDAY,1537988.0,2948959047,229859.0
452,응암정보도서관,3110469,MONDAY,815828.0,5884669435,336540.0
453,신진과학기술고등학교,3110470,MONDAY,397950.0,1039598746,24182.0
454,응암동우체국,3110471,MONDAY,788903.0,6353616546,332715.0
455,연신내역 4번,3110472,MONDAY,801817.0,2347860704,102017.0
456,구산역 1번,3110473,MONDAY,1004551.0,3184091585,102717.0
457,세명컴퓨터고등학교,3110474,MONDAY,527245.0,510381296,31544.0
458,백련산해모로아파트,3110475,MONDAY,231724.0,1191421700,84495.0
459,역촌역 2번,3110476,MONDAY,62179.0,26693791,849.0
460,은평세무서,3110477,MONDAY,233158.0,1951857901,48072.0
461,응암1동주민센터,3110478,MONDAY,170941.0,889093434,47452.0
462,연신내역 2번,3110479,MONDAY,741961.0,2345042345,109290.0
463,연신내역 3번,3110480,MONDAY,136710.0,699699056,14350.0
464,불광역 7번,3110481,MONDAY,2076473.0,1971276123,122865.0
465,연신초등학교,3110482,MONDAY,176000.0,632206132,31987.0
466,연천초등학교,3110483,MONDAY,334097.0,197175618,15181.0
467,역촌역 3번,3110484,MONDAY,739691.0,1522861835,139437.0
468,연신내우체국,3110485,MONDAY,260721.0,330990923,16897.0
469,은평구청,3110486,MONDAY,364375.0,3546537097,110535.0
470,불광역 8번,3110487,MONDAY,89054.0,2786278783,87707.0
471,우리은행응암동지점,3110488,MONDAY,196452.0,1768255742,48258.0
472,불광역 3번,3110489,MONDAY,267018.0,604314625,14491.0
473,녹번동근린공원,3110490,MONDAY,295463.0,339126051,10775.0
474,불광중학교,3110491,MONDAY,55206.0,47239065,1300.0
475,하나고등학교,3110492,MONDAY,7303.0,46441247,2203.0
476,북가좌초등학교,3110493,MONDAY,158554.0,67436763,2123.0
477,증산3교남측,3110494,MONDAY,122626.0,55762134,389.0
478,북가좌2동주민센터,3110495,MONDAY,634932.0,4525072676,201194.0
479,모래내우체국,3110496,MONDAY,485626.0,5560041032,220128.0
480,가좌역 3번,3110497,MONDAY,47160.0,215848869,6703.0
481,증산역 1번,3110498,MONDAY,1289907.0,1493684782,115769.0
482,연가초등학교,3110499,MONDAY,1150634.0,282555532,25799.0
483,남가좌동현대아파트,3110500,MONDAY,95117.0,1543405744,8390.0
484,연희어린이공원,3110501,MONDAY,135817.0,304713979,2516.0
485,남가좌파출소,3110502,MONDAY,1079913.0,6884953477,333108.0
486,명지대학교교회,3110503,MONDAY,962236.0,4009542534,337313.0
487,홍남교남측,3110505,MONDAY,16247.0,110292884,530.0
488,연희임광아파트,3110506,MONDAY,113669.0,120919160,3263.0
489,명지대학교,3110507,MONDAY,914177.0,7447569218,405424.0
490,서연중학교,3110508,MONDAY,429904.0,655907237,55711.0
491,연희대우아파트앞,3110509,MONDAY,497972.0,2338348198,185819.0
492,홍연시장,3110510,MONDAY,502035.0,934649536,26162.0
493,연희초등학교,3110511,MONDAY,576526.0,1698789997,172584.0
494,연희지하차도,3110512,MONDAY,535921.0,8380351,848.0
495,연희파출소,3110513,MONDAY,146182.0,802743446,15805.0
496,서대문우체국,3110514,MONDAY,416791.0,366462013,35948.0
497,홍은중학교,3110515,MONDAY,154375.0,42274608,1107.0
498,정원여중,3110516,MONDAY,47688.0,78742824,3195.0
499,서대문소방서,3110517,MONDAY,171389.0,608096516,29296.0
500,서대문구보건소별관,3110519,MONDAY,764347.0,1034360584,68235.0
501,경의중앙 신촌역,3110520,MONDAY,425459.0,1014570744,46727.0
502,홍제역 4번,3110521,MONDAY,356380.0,824560478,20369.0
503,홍제역 3번,3110522,MONDAY,180406.0,152484368,20452.0
504,홍제성원아파트,3110523,MONDAY,34199.0,188846883,1045.0
505,연희세브란스병원,3110524,MONDAY,95665.0,1218062632,31308.0
506,홍은종합사회복지관,3110525,MONDAY,200237.0,1154225892,42266.0
507,봉원사,3110526,MONDAY,81049.0,781340355,38735.0
508,홍제역 2번,3110527,MONDAY,237506.0,1053882211,69968.0
509,서울여자간호대학교,3110528,MONDAY,472104.0,1635575385,108494.0
510,홍제3동주민센터,3110529,MONDAY,587394.0,2089608664,153154.0
511,아현역 1번,3110530,MONDAY,108769.0,357452618,8246.0
512,아현역 2번,3110532,MONDAY,665254.0,3439735470,210048.0
513,충정로역 7번,3110533,MONDAY,3709748.0,22211242,29.0
514,경기대학교,3110534,MONDAY,383908.0,45434796,2835.0
515,영천시장입구,3110535,MONDAY,520036.0,479556225,30558.0
516,돈의문센트레빌아파트입구,3110536,MONDAY,79006.0,433997887,18800.0
517,충정로현대아파트,3110537,MONDAY,331448.0,1229162813,150097.0
518,충정로역 3번,3110538,MONDAY,209068.0,1113449702,46798.0
519,미근동,3110539,MONDAY,200900.0,2600665435,98846.0
520,망원나들목체육관,3110540,MONDAY,308088.0,327167606,34427.0
521,동교초등학교,3110541,MONDAY,671454.0,3288613160,156808.0
522,마포구청역 7번,3110542,MONDAY,762540.0,2470005162,186436.0
523,중암중학교,3110543,MONDAY,83327.0,22580975,1889.0
524,망리단길,3110544,MONDAY,2908347.0,8759116936,454442.0
525,마포구청역 1번,3110545,MONDAY,307423.0,4180473592,321196.0
526,양화대교북단,3110546,MONDAY,414206.0,177319488,8123.0
527,KB국민은행 망원동지점,3110547,MONDAY,486205.0,3144588332,136405.0
528,마포구청역 4번,3110548,MONDAY,563726.0,1097597161,39655.0
529,새터산,3110549,MONDAY,494991.0,1009534450,40601.0
530,합정역 8번,3110550,MONDAY,727799.0,23691077511,134565.0
531,성서초등학교,3110551,MONDAY,730307.0,1222527124,50027.0
532,성미산체육관,3110552,MONDAY,306873.0,1074774352,66126.0
533,가좌역 2번,3110553,MONDAY,558112.0,1191541384,34378.0
534,망원역 1번,3110554,MONDAY,692983.0,1662110142,110075.0
535,홍익지구대,3110555,MONDAY,146085.0,657439532,16729.0
536,절두산순교성지,3110556,MONDAY,104267.0,30628834,165.0
537,홍대부속여중고앞,3110557,MONDAY,457564.0,3661110117,238535.0
538,경성고등학교,3110558,MONDAY,1651564.0,5208612047,212297.0
539,성산중학교,3110559,MONDAY,509556.0,2216784361,158605.0
540,마포FM,3110560,MONDAY,464058.0,5709548428,79058.0
541,상수역 4번,3110561,MONDAY,414460.0,1270969302,95879.0
542,연트럴파크(연남동주민센터),3110562,MONDAY,541611.0,1339708506,92397.0
543,상수역 3번,3110563,MONDAY,99492.0,0,0.0
544,홍대입구역 3번,3110564,MONDAY,486323.0,3753777888,141312.0
545,홍익대,3110565,MONDAY,233120.0,706016349,8793.0
546,경의선책거리,3110566,MONDAY,766861.0,7408948366,351805.0
547,광흥창역 6번,3110567,MONDAY,180512.0,73149263,2236.0
548,광흥창역 1번,3110568,MONDAY,219080.0,964505509,97752.0
549,홍대땡땡거리,3110569,MONDAY,451448.0,3303861550,155685.0
550,KB국민은행 서강지점,3110570,MONDAY,123634.0,577479808,50514.0
551,신수동주민센터,3110571,MONDAY,279353.0,291753629,23261.0
552,서강대역 1번,3110572,MONDAY,1190410.0,3444749297,280092.0
553,신촌역 6번,3110573,MONDAY,63454.0,125819394,7838.0
554,대흥동주민센터,3110575,MONDAY,561853.0,432498786,35124.0
555,대흥역 3번,3110576,MONDAY,465116.0,5908849434,172965.0
556,용강동주민센터,3110577,MONDAY,295699.0,5427463656,135311.0
557,대흥역 2번,3110578,MONDAY,1433628.0,5961122242,383720.0
558,마포역 4번,3110579,MONDAY,214728.0,455100512,22937.0
559,양원초등학교,3110580,MONDAY,443862.0,195613279,18020.0
560,이대역 5번,3110582,MONDAY,249182.0,2070627954,205812.0
561,공덕래미안3차아파트,3110583,MONDAY,237538.0,857451781,12526.0
562,아현역 4번,3110584,MONDAY,55149.0,11706977848,394727.0
563,마포경찰서,3110585,MONDAY,61006.0,205086888,6202.0
564,서울서부지방법원,3110586,MONDAY,1047574.0,4073207542,152439.0
565,공덕동주민센터,3110587,MONDAY,337748.0,585446071,29611.0
566,한겨레신문사,3110588,MONDAY,586873.0,392568991,21433.0
567,애오개역 3번,3110589,MONDAY,63233.0,285721570,11056.0
568,만리재,3110590,MONDAY,929511.0,1456517764,105021.0
569,충정로역 6번,3110591,MONDAY,489055.0,3070282766,134692.0
570,서울금융고등학교,3110592,MONDAY,139405.0,167552398,7582.0
571,신월3동주민센터,3110593,MONDAY,581540.0,4179776754,296098.0
572,신월중학교,3110594,MONDAY,199652.0,854024924,24743.0
573,메디힐병원,3110595,MONDAY,381874.0,5342305688,177044.0
574,서서울호수공원,3110596,MONDAY,350662.0,939735308,57357.0
575,신월1동주민센터,3110597,MONDAY,645575.0,2806848785,107207.0
576,신월문화체육센터,3110598,MONDAY,312794.0,2507031249,161213.0
577,신월1파출소,3110599,MONDAY,509268.0,775579826,28435.0
578,신월7동주민센터,3110600,MONDAY,247919.0,2659518419,219155.0
579,신월1동우편취급국,3110601,MONDAY,837453.0,2385621473,103757.0
580,신월시영아파트중문,3110602,MONDAY,115366.0,407991661,3587.0
581,지향초등학교,3110603,MONDAY,53411.0,2083361839,38480.0
582,신월4동주민센터,3110604,MONDAY,601316.0,2901452336,90474.0
583,목동센트럴아이파크앞,3110605,MONDAY,25934.0,1158398351,27151.0
584,신한은행 신월동지점,3110606,MONDAY,832301.0,4779794724,310283.0
585,금빛새마을금고본점,3110607,MONDAY,96887.0,96779076,4187.0
586,신월2동주민센터,3110608,MONDAY,659615.0,737267994,34501.0
587,신정네거리역 2번,3110609,MONDAY,517740.0,195884860,17860.0
588,계남근린공원,3110610,MONDAY,396693.0,124326058,13434.0
589,신정역 1번,3110611,MONDAY,720318.0,636010810,45754.0
590,신정역 5번,3110612,MONDAY,1174964.0,1734895493,110141.0
591,신정네거리역 4번,3110613,MONDAY,125195.0,361830734,6086.0
592,목동로데오거리,3110614,MONDAY,269262.0,1041417264,19386.0
593,신서초등학교,3110615,MONDAY,163672.0,3579830797,112913.0
594,양목초등학교,3110616,MONDAY,142932.0,98760898,2692.0
595,등촌역 4번,3110617,MONDAY,275254.0,139600372,8241.0
596,강서고등학교,3110618,MONDAY,918913.0,919138934,92662.0
597,목4동주민센터,3110619,MONDAY,199834.0,1050726309,4854.0
598,목동보건지소,3110620,MONDAY,1179137.0,4544450339,201001.0
599,목동역 5번,3110621,MONDAY,108359.0,4243318784,35729.0
600,달마을공원,3110622,MONDAY,259914.0,879860394,41605.0
601,갈산공원,3110623,MONDAY,47933.0,628776711,35044.0
602,목동문화체육센터,3110624,MONDAY,260009.0,98652714,9433.0
603,신정2동주민센터,3110625,MONDAY,511775.0,8516167252,341710.0
604,양화초등학교,3110626,MONDAY,807333.0,556621168,24658.0
605,신정롯데캐슬아파트,3110627,MONDAY,801471.0,6110279767,164383.0
606,신목동역,3110628,MONDAY,212031.0,1055757,52.0
607,공항시장역 1번,3110630,MONDAY,841675.0,2996869161,125964.0
608,방화초등학교,3110631,MONDAY,360931.0,777558258,11883.0
609,방화역 3번,3110632,MONDAY,362753.0,3434900324,86761.0
610,개화산역 1번,3110633,MONDAY,41894.0,913979323,20417.0
611,송정역 3번,3110634,MONDAY,1039774.0,8062324663,420790.0
612,공항시장역 3번,3110635,MONDAY,135807.0,1017579593,42508.0
613,방화역 2번,3110636,MONDAY,331216.0,3553099739,179883.0
614,송정역 2번,3110637,MONDAY,157393.0,454817582,40616.0
615,신방화역 2번,3110638,MONDAY,1258705.0,11444772018,511292.0
616,신방화역 8번,3110639,MONDAY,325713.0,514149699,40909.0
617,방화역 1번,3110640,MONDAY,259208.0,2523863326,200111.0
618,공항고등학교,3110641,MONDAY,197774.0,799447450,37670.0
619,정곡초등학교,3110642,MONDAY,8925.0,90718585,891.0
620,강서구다솔마을,3110643,MONDAY,305906.0,5974026583,98729.0
621,신광명마을,3110644,MONDAY,47309.0,891755751,7027.0
622,우장산역 4번,3110645,MONDAY,769154.0,10243860014,369982.0
623,푸른들청소년도서관,3110646,MONDAY,949080.0,5553439988,223289.0
624,화곡역 5번,3110647,MONDAY,1329660.0,1726794975,98853.0
625,양천향교역 7번,3110648,MONDAY,82957.0,6467925234,307794.0
626,우장산역 1번,3110649,MONDAY,576018.0,4950963407,160834.0
627,우장산힐스테이트,3110650,MONDAY,38001.0,580181852,12211.0
628,화원중학교,3110651,MONDAY,255478.0,3510826457,146085.0
629,양천향교역 2번,3110652,MONDAY,219884.0,985330669,64441.0
630,화곡역 2번,3110653,MONDAY,692942.0,1767371056,126002.0
631,까치산역 4번,3110654,MONDAY,1541548.0,5221035384,289979.0
632,발산역 5번,3110655,MONDAY,199972.0,2692929583,85037.0
633,까치산역 3번,3110656,MONDAY,3226363.0,8016526611,406262.0
634,양천향교역 5번,3110657,MONDAY,416306.0,8884839958,153365.0
635,화곡초등학교,3110658,MONDAY,390134.0,1527259055,83365.0
636,화곡역 4번,3110659,MONDAY,2591130.0,7142649502,395331.0
637,등촌3동주민센터,3110660,MONDAY,484105.0,13304709035,525858.0
638,강서새말어린이공원,3110661,MONDAY,154292.0,56207301,2134.0
639,까치산역 1번,3110662,MONDAY,1072420.0,2214406468,188019.0
640,우장산롯데캐슬아파트앞,3110663,MONDAY,115062.0,1045562863,78031.0
641,강서구청옆,3110664,MONDAY,166056.0,761761464,8920.0
642,곰달래도서관,3110665,MONDAY,1495474.0,2984287941,79528.0
643,KC대학교,3110666,MONDAY,131970.0,1810144407,121825.0
644,가양역 10번,3110667,MONDAY,24720.0,5952823431,299190.0
645,화곡2동주민센터,3110668,MONDAY,922427.0,3653397175,175816.0
646,화곡보람2차아파트,3110669,MONDAY,35095.0,51200296,786.0
647,신곡초등학교,3110670,MONDAY,799885.0,918070701,65857.0
648,등촌1동주민센터,3110671,MONDAY,1006610.0,15430477915,328561.0
649,백석중학교,3110672,MONDAY,432072.0,107416821,690.0
650,뜸부기어린이공원,3110673,MONDAY,419523.0,2984723600,116557.0
651,강서구청가양동별관,3110674,MONDAY,37515.0,1591842621,90821.0
652,화곡4동주민센터,3110675,MONDAY,939662.0,871304154,82010.0
653,등촌역 7번,3110676,MONDAY,200179.0,258956399,1304.0
654,등촌역 1번,3110677,MONDAY,140949.0,433716396,9530.0
655,염창무학아파트,3110678,MONDAY,89377.0,290508399,3965.0
656,염창역 2번,3110679,MONDAY,116053.0,800244747,16009.0
657,온수역 5번(온수산업단지),3110680,MONDAY,111974.0,1451841447,103777.0
658,온수역 1번,3110681,MONDAY,16229.0,98824016,2646.0
659,오류고등학교,3110683,MONDAY,155123.0,747488509,42941.0
660,서울공연예술고등학교,3110684,MONDAY,39053.0,565999658,38641.0
661,금강수목원아파트,3110685,MONDAY,41815.0,663934275,10832.0
662,수궁동주민센터,3110686,MONDAY,419684.0,2025000380,119488.0
663,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",3110687,MONDAY,98544.0,59508215,4541.0
664,오류지구대,3110688,MONDAY,381591.0,361912202,29391.0
665,오류동역 3번,3110689,MONDAY,572053.0,1409003555,46396.0
666,오류2동버들시장,3110690,MONDAY,838351.0,6036122290,317498.0
667,개봉중학교,3110691,MONDAY,332324.0,1609446608,76568.0
668,큰굴다리,3110692,MONDAY,449517.0,58847966,4796.0
669,오류동역 4번,3110693,MONDAY,88767.0,93399490,1597.0
670,세곡초등학교,3110694,MONDAY,1093504.0,1848982698,87701.0
671,개봉1동주민센터,3110695,MONDAY,810773.0,4618330085,223400.0
672,오류동역 1번,3110696,MONDAY,486411.0,828012366,21590.0
673,개봉3동주민센터,3110697,MONDAY,241714.0,323736406,6024.0
674,개웅초등학교(개웅중학교),3110698,MONDAY,398493.0,560994433,31165.0
675,덕의초등학교,3110699,MONDAY,249735.0,1212626295,38866.0
676,고척초등학교,3110700,MONDAY,594077.0,121308727,4060.0
677,고척동성당,3110701,MONDAY,369485.0,2193075358,86629.0
678,개봉초등학교,3110702,MONDAY,660349.0,711456355,8374.0
